index,osmid,y,x,street_count,highway,ref,geometry,avg_minutes,15_minutes
15296,7721048682,51.2314059,6.7965401,3,,,POINT (6.7965401 51.2314059),7.333333333333333,True
14584,7012420120,51.2499628,6.7668016,1,,,POINT (6.7668016 51.2499628),9.666666666666666,True
4433,938653056,51.2005595,6.7999016,3,,,POINT (6.7999016 51.2005595),14.0,True
3309,520340194,51.2403542,6.8135589,4,,,POINT (6.8135589 51.2403542),31.0,False
2556,332068970,51.2358466,6.7885252,3,,,POINT (6.7885252 51.2358466),1.0,True
1955,277980211,51.2396655,6.7885683,3,,,POINT (6.7885683 51.2396655),2.0,True
8159,2055476710,51.2346452,6.8183431,3,,,POINT (6.8183431 51.2346452),33.0,False
3699,587727275,51.2237684,6.7700536,1,,,POINT (6.7700536 51.2237684),3.6666666666666665,True
3446,568388961,51.2134623,6.7989967,3,,,POINT (6.7989967 51.2134623),9.666666666666666,True
15299,7721048689,51.2341365,6.795393,3,,,POINT (6.795393 51.2341365),7.333333333333333,True
4948,1304164612,51.2342693,6.7620418,3,,,POINT (6.7620418 51.2342693),13.333333333333334,True
7143,1605844405,51.2293085,6.790255,3,,,POINT (6.790255 51.2293085),0.3333333333333333,True
1707,268142792,51.2038794,6.8088299,4,,,POINT (6.8088299 51.2038794),22.333333333333332,False
13884,5597437872,51.2280412,6.782109,3,,,POINT (6.782109 51.2280412),2.0,True
14990,7606174884,51.2043389,6.758688,1,,,POINT (6.758688 51.2043389),14.666666666666666,True
12327,4187510446,51.2182154,6.7611046,3,,,POINT (6.7611046 51.2182154),12.333333333333334,True
337,73581068,51.234708,6.7797138,3,,,POINT (6.7797138 51.234708),2.0,True
9039,2389262337,51.2177569,6.7893945,3,crossing,,POINT (6.7893945 51.2177569),0.6666666666666666,True
3455,568389275,51.2144741,6.7983476,1,,,POINT (6.7983476 51.2144741),11.0,True
5758,1548562837,51.2176919,6.7787863,3,,,POINT (6.7787863 51.2176919),1.3333333333333333,True
12540,4328085897,51.247133,6.8129929,1,,,POINT (6.8129929 51.247133),26.666666666666668,False
4242,937138423,51.2352776,6.791053,1,,,POINT (6.791053 51.2352776),1.0,True
1135,253876707,51.2252176,6.7738332,3,,,POINT (6.7738332 51.2252176),0.6666666666666666,True
9459,2719302059,51.209051,6.7764859,3,,,POINT (6.7764859 51.209051),1.0,True
3108,476010466,51.2479543,6.7603018,3,,,POINT (6.7603018 51.2479543),13.666666666666666,True
5385,1505928854,51.2378635,6.7503977,3,,,POINT (6.7503977 51.2378635),32.666666666666664,False
15794,7898746675,51.201817,6.787804,1,,,POINT (6.787804 51.201817),0.3333333333333333,True
13700,5488502849,51.2256873,6.8064713,3,,,POINT (6.8064713 51.2256873),19.333333333333332,False
7550,1737291744,51.2382008,6.7355218,1,,,POINT (6.7355218 51.2382008),44.0,False
12289,4185972366,51.2164002,6.7672612,3,,,POINT (6.7672612 51.2164002),6.0,True
3708,592482946,51.2495068,6.7604662,3,,,POINT (6.7604662 51.2495068),15.333333333333334,False
503,203893937,51.2011918,6.7358807,3,,,POINT (6.7358807 51.2011918),41.666666666666664,False
10166,3210026082,51.2049324,6.8083017,1,,,POINT (6.8083017 51.2049324),19.333333333333332,False
1241,253908876,51.2330497,6.7725342,4,,,POINT (6.7725342 51.2330497),1.3333333333333333,True
6054,1559871602,51.2374157,6.7492308,1,,,POINT (6.7492308 51.2374157),31.666666666666668,False
10772,3338358309,51.236522,6.795799,3,,,POINT (6.795799 51.236522),7.0,True
12462,4278896253,51.209246,6.7947074,3,,,POINT (6.7947074 51.209246),8.666666666666666,True
16318,8863207109,51.2173953,6.7677824,4,,,POINT (6.7677824 51.2173953),6.666666666666667,True
10331,3228843027,51.2006445,6.8057531,3,,,POINT (6.8057531 51.2006445),19.666666666666668,False
6366,1569394565,51.202658,6.7892422,3,,,POINT (6.7892422 51.202658),0.6666666666666666,True
11634,3581807010,51.2253787,6.81153,3,crossing,,POINT (6.81153 51.2253787),23.333333333333332,False
1945,277823713,51.234947,6.7746072,3,,,POINT (6.7746072 51.234947),0.6666666666666666,True
7768,1862796543,51.2247865,6.807601,3,,,POINT (6.807601 51.2247865),20.333333333333332,False
10994,3409730700,51.2500258,6.7900012,1,,,POINT (6.7900012 51.2500258),0.6666666666666666,True
1470,258360236,51.2282523,6.7850665,3,,,POINT (6.7850665 51.2282523),0.3333333333333333,True
7452,1660298144,51.2004622,6.7929001,3,,,POINT (6.7929001 51.2004622),4.0,True
8486,2213456352,51.2455283,6.7896879,1,,,POINT (6.7896879 51.2455283),0.0,True
509,203923283,51.2191709,6.7518339,3,,,POINT (6.7518339 51.2191709),19.666666666666668,False
7843,1935816716,51.2281431,6.8083981,3,,,POINT (6.8083981 51.2281431),21.0,False
1626,267765378,51.2044859,6.8083433,4,,,POINT (6.8083433 51.2044859),20.333333333333332,False
11755,3673544787,51.2176802,6.7668726,3,,,POINT (6.7668726 51.2176802),6.333333333333333,True
571,241783041,51.2285529,6.7791229,3,,,POINT (6.7791229 51.2285529),2.3333333333333335,True
5663,1524461769,51.2429201,6.7472048,3,,,POINT (6.7472048 51.2429201),33.333333333333336,False
2838,392899402,51.2150472,6.7543351,3,,,POINT (6.7543351 51.2150472),17.333333333333332,False
9060,2389262838,51.2218201,6.7918323,3,,,POINT (6.7918323 51.2218201),2.6666666666666665,True
13038,4903817980,51.2259869,6.7769725,1,,,POINT (6.7769725 51.2259869),3.0,True
15743,7896812074,51.2045483,6.7850839,3,,,POINT (6.7850839 51.2045483),0.3333333333333333,True
6738,1587556965,51.2386256,6.8026412,4,,,POINT (6.8026412 51.2386256),15.0,True
9981,3182230403,51.2435819,6.7717621,3,,,POINT (6.7717621 51.2435819),2.0,True
9598,2922774165,51.2032999,6.77535,1,,,POINT (6.77535 51.2032999),3.0,True
12379,4231996850,51.2140212,6.7758624,5,,,POINT (6.7758624 51.2140212),0.6666666666666666,True
8581,2273898662,51.1994335,6.8082622,3,,,POINT (6.8082622 51.1994335),23.333333333333332,False
16126,8571649912,51.2264886,6.7827798,1,,,POINT (6.7827798 51.2264886),1.0,True
1949,277936058,51.2467852,6.762803,4,,,POINT (6.762803 51.2467852),9.0,True
12585,4339012405,51.2078961,6.7700235,3,,,POINT (6.7700235 51.2078961),3.6666666666666665,True
15843,8007254702,51.2273805,6.7650403,1,,,POINT (6.7650403 51.2273805),18.333333333333332,False
12982,4770371579,51.2350868,6.8189532,3,,,POINT (6.8189532 51.2350868),34.666666666666664,False
351,78347670,51.2312363,6.7716631,6,traffic_signals,,POINT (6.7716631 51.2312363),1.3333333333333333,True
16262,8809174204,51.2134537,6.8085475,4,,,POINT (6.8085475 51.2134537),22.666666666666668,False
3231,489348794,51.2263617,6.7993767,3,crossing,,POINT (6.7993767 51.2263617),11.0,True
5658,1524461459,51.2423584,6.7468057,1,,,POINT (6.7468057 51.2423584),36.0,False
9213,2420216902,51.1996705,6.8081262,3,,,POINT (6.8081262 51.1996705),23.333333333333332,False
7873,1951480417,51.2303414,6.7402343,1,,,POINT (6.7402343 51.2303414),31.333333333333332,False
2893,411305343,51.2269165,6.7595762,4,,,POINT (6.7595762 51.2269165),19.666666666666668,False
10995,3409730705,51.2500922,6.789662,1,,,POINT (6.789662 51.2500922),1.3333333333333333,True
8215,2056388740,51.2208339,6.798833,3,crossing,,POINT (6.798833 51.2208339),11.0,True
9535,2823036868,51.2265468,6.8040906,1,,,POINT (6.8040906 51.2265468),16.0,False
9716,2945944842,51.2347353,6.7351206,3,,,POINT (6.7351206 51.2347353),39.666666666666664,False
3857,645491352,51.2257329,6.7897185,1,,,POINT (6.7897185 51.2257329),0.0,True
16360,8947333082,51.2471658,6.7917051,3,,,POINT (6.7917051 51.2471658),2.0,True
13871,5576697710,51.2346945,6.81634,3,,,POINT (6.81634 51.2346945),32.0,False
15606,7776602852,51.2176696,6.7788341,3,,,POINT (6.7788341 51.2176696),1.3333333333333333,True
254,35963471,51.2510131,6.7634824,3,,,POINT (6.7634824 51.2510131),12.0,True
10384,3239156530,51.2054396,6.7607757,1,,,POINT (6.7607757 51.2054396),13.0,True
11035,3414065850,51.2361006,6.7857702,1,,,POINT (6.7857702 51.2361006),1.0,True
14282,6371943002,51.2510682,6.790128,3,,,POINT (6.790128 51.2510682),0.0,True
13474,5331973029,51.2472278,6.8158138,4,,,POINT (6.8158138 51.2472278),29.0,False
10801,3338624924,51.2245704,6.781702,5,crossing,,POINT (6.781702 51.2245704),0.0,True
15429,7729021630,51.2229094,6.7829549,3,,,POINT (6.7829549 51.2229094),1.0,True
4710,1213844320,51.2287526,6.7849647,3,,,POINT (6.7849647 51.2287526),0.3333333333333333,True
11588,3578144438,51.2231078,6.7845623,3,crossing,,POINT (6.7845623 51.2231078),1.0,True
6721,1587405956,51.2475443,6.7962315,1,,,POINT (6.7962315 51.2475443),10.333333333333334,True
15497,7741859004,51.2106012,6.737302,3,,,POINT (6.737302 51.2106012),34.0,False
15702,7896810128,51.2026398,6.791021,3,,,POINT (6.791021 51.2026398),1.3333333333333333,True
2801,385145963,51.2136194,6.7454755,3,,,POINT (6.7454755 51.2136194),27.666666666666668,False
6114,1560166587,51.2357483,6.7440244,1,,,POINT (6.7440244 51.2357483),33.666666666666664,False
3188,485908788,51.2355643,6.7709132,3,,,POINT (6.7709132 51.2355643),2.3333333333333335,True
14279,6284450379,51.212978,6.8133307,3,,,POINT (6.8133307 51.212978),32.0,False
13809,5554786368,51.2006916,6.808486,3,,,POINT (6.808486 51.2006916),22.0,False
1451,257845004,51.2293991,6.7957532,3,,,POINT (6.7957532 51.2293991),9.333333333333334,True
14815,7184343629,51.2509214,6.7976406,3,,,POINT (6.7976406 51.2509214),19.0,False
13717,5501929901,51.2417334,6.7374229,3,,,POINT (6.7374229 51.2417334),45.333333333333336,False
1695,268140484,51.2038955,6.807965,4,,,POINT (6.807965 51.2038955),21.333333333333332,False
2025,279622588,51.2146126,6.770832,3,,,POINT (6.770832 51.2146126),3.6666666666666665,True
12285,4185972355,51.2162562,6.7609378,4,crossing,,POINT (6.7609378 51.2162562),11.666666666666666,True
7000,1600213729,51.2405469,6.8048035,3,,,POINT (6.8048035 51.2405469),20.0,False
12877,4563484526,51.2279681,6.782652,3,,,POINT (6.782652 51.2279681),1.6666666666666667,True
12420,4242727033,51.2255935,6.7769145,3,,,POINT (6.7769145 51.2255935),1.6666666666666667,True
2352,315268493,51.2228317,6.7686503,3,,,POINT (6.7686503 51.2228317),5.0,True
5956,1557900112,51.1987819,6.802562,3,,,POINT (6.802562 51.1987819),21.0,False
11489,3548139401,51.2071844,6.7864038,1,,,POINT (6.7864038 51.2071844),0.6666666666666666,True
188,29745252,51.2173334,6.7698374,5,,,POINT (6.7698374 51.2173334),3.0,True
12765,4540679058,51.2376254,6.744533,1,,,POINT (6.744533 51.2376254),35.333333333333336,False
5097,1345718586,51.2044382,6.8148911,3,,,POINT (6.8148911 51.2044382),35.333333333333336,False
10244,3217878362,51.2018599,6.8083347,3,,,POINT (6.8083347 51.2018599),20.0,False
7772,1862828388,51.224773,6.8027254,3,,,POINT (6.8027254 51.224773),15.333333333333334,False
6963,1599930575,51.2429369,6.8146838,4,crossing,,POINT (6.8146838 51.2429369),24.333333333333332,False
7086,1601320782,51.247068,6.7979059,3,,,POINT (6.7979059 51.247068),9.666666666666666,True
5010,1345647187,51.2044048,6.8159949,4,,,POINT (6.8159949 51.2044048),35.333333333333336,False
9736,3021955214,51.2206727,6.7833487,1,,,POINT (6.7833487 51.2206727),1.6666666666666667,True
7107,1602542029,51.2476649,6.8110376,3,,,POINT (6.8110376 51.2476649),23.333333333333332,False
136,28867598,51.2497038,6.764566,3,,,POINT (6.764566 51.2497038),10.0,True
142,28874324,51.2422044,6.7391972,3,,,POINT (6.7391972 51.2422044),43.333333333333336,False
11719,3635794694,51.221811,6.7971885,1,,,POINT (6.7971885 51.221811),13.333333333333334,True
935,253361940,51.250781,6.8099955,3,,,POINT (6.8099955 51.250781),27.666666666666668,False
8288,2095490046,51.2174378,6.7475505,3,,,POINT (6.7475505 51.2174378),43.333333333333336,False
16083,8426441747,51.202229,6.7789774,3,,,POINT (6.7789774 51.202229),1.3333333333333333,True
12846,4560831639,51.2352332,6.7464526,3,,,POINT (6.7464526 51.2352332),29.0,False
6674,1587141167,51.2009013,6.7551618,4,crossing,,POINT (6.7551618 51.2009013),15.666666666666666,False
14816,7184343630,51.2513911,6.7982224,3,,,POINT (6.7982224 51.2513911),20.0,False
2387,319214411,51.2206394,6.8056742,3,,,POINT (6.8056742 51.2206394),20.333333333333332,False
56,26852303,51.2156895,6.7753684,4,traffic_signals,,POINT (6.7753684 51.2156895),0.3333333333333333,True
1161,253897395,51.2255271,6.7791727,4,crossing,,POINT (6.7791727 51.2255271),1.3333333333333333,True
8417,2198506210,51.2292394,6.8091431,3,,,POINT (6.8091431 51.2292394),24.0,False
9920,3157203967,51.2066582,6.7404489,3,,,POINT (6.7404489 51.2066582),32.333333333333336,False
15419,7728405221,51.2310885,6.8189471,1,,,POINT (6.8189471 51.2310885),29.666666666666668,False
1752,269977031,51.212362,6.7442666,3,,,POINT (6.7442666 51.212362),27.0,False
14311,6434415632,51.2512599,6.737367,3,,,POINT (6.737367 51.2512599),50.666666666666664,False
10775,3338624226,51.2219724,6.7919313,4,crossing,,POINT (6.7919313 51.2219724),2.3333333333333335,True
11563,3578144368,51.2208201,6.7915991,3,,,POINT (6.7915991 51.2208201),2.0,True
3413,566735668,51.2154829,6.7929601,1,,,POINT (6.7929601 51.2154829),5.666666666666667,True
6473,1578679153,51.2457076,6.7860583,3,,,POINT (6.7860583 51.2457076),0.3333333333333333,True
1499,262683108,51.1994113,6.7641249,3,,,POINT (6.7641249 51.1994113),8.666666666666666,True
12446,4253124496,51.2143739,6.8123556,3,,,POINT (6.8123556 51.2143739),30.0,False
11215,3447019689,51.2146154,6.8007252,3,,,POINT (6.8007252 51.2146154),13.666666666666666,True
6283,1565535828,51.2019955,6.7839225,3,,,POINT (6.7839225 51.2019955),2.3333333333333335,True
9975,3180994690,51.2190822,6.781891,3,,,POINT (6.781891 51.2190822),0.3333333333333333,True
14436,6765121096,51.214495,6.7639203,3,crossing,,POINT (6.7639203 51.214495),8.333333333333334,True
12459,4278832116,51.2221841,6.7736827,1,,,POINT (6.7736827 51.2221841),1.0,True
13627,5405608031,51.2401105,6.7826463,4,traffic_signals,,POINT (6.7826463 51.2401105),1.3333333333333333,True
8682,2293773519,51.1990792,6.8091695,3,,,POINT (6.8091695 51.1990792),24.0,False
10699,3287830367,51.2085516,6.7574021,3,,,POINT (6.7574021 51.2085516),16.333333333333332,False
7955,1995330397,51.2283143,6.7994959,3,,,POINT (6.7994959 51.2283143),11.333333333333334,True
13724,5504037916,51.225631,6.7978917,3,,,POINT (6.7978917 51.225631),11.666666666666666,True
11933,3789798803,51.2400471,6.8181416,1,,,POINT (6.8181416 51.2400471),35.666666666666664,False
10548,3242890598,51.2210965,6.7931108,3,,,POINT (6.7931108 51.2210965),3.3333333333333335,True
11854,3779900873,51.2043005,6.8157144,3,,,POINT (6.8157144 51.2043005),35.333333333333336,False
8248,2076768088,51.2274251,6.7772315,1,,,POINT (6.7772315 51.2274251),1.6666666666666667,True
956,253392820,51.2507026,6.8008759,6,,,POINT (6.8008759 51.2507026),18.666666666666668,False
9126,2412550816,51.2124284,6.7734522,3,,,POINT (6.7734522 51.2124284),0.6666666666666666,True
6651,1587057373,51.2211985,6.7699659,3,,,POINT (6.7699659 51.2211985),3.6666666666666665,True
11417,3507603850,51.2002946,6.8125061,1,,,POINT (6.8125061 51.2002946),28.0,False
7891,1976865603,51.2508872,6.8011492,4,crossing,,POINT (6.8011492 51.2508872),18.666666666666668,False
8605,2281242930,51.2005428,6.8082774,3,,,POINT (6.8082774 51.2005428),22.0,False
2403,322240693,51.204171,6.8024425,3,,,POINT (6.8024425 51.204171),15.333333333333334,False
9394,2601630824,51.2268345,6.7792705,3,,,POINT (6.7792705 51.2268345),2.0,True
744,250200405,51.2326585,6.782107,4,,,POINT (6.782107 51.2326585),0.3333333333333333,True
16186,8605054863,51.2040726,6.7931379,1,,,POINT (6.7931379 51.2040726),7.666666666666667,True
16007,8296718481,51.2377682,6.7980307,3,,,POINT (6.7980307 51.2377682),10.333333333333334,True
3949,669093781,51.2117891,6.8033682,1,,,POINT (6.8033682 51.2117891),15.333333333333334,False
4417,938653005,51.1990396,6.7985447,4,,,POINT (6.7985447 51.1990396),15.0,True
9731,3021036516,51.250538,6.7896651,1,,,POINT (6.7896651 51.250538),1.3333333333333333,True
3827,639102485,51.2344045,6.8153519,3,,,POINT (6.8153519 51.2344045),30.666666666666668,False
11133,3424085388,51.2072189,6.7800709,1,,,POINT (6.7800709 51.2072189),2.6666666666666665,True
2084,283396255,51.2016512,6.8065117,3,,,POINT (6.8065117 51.2016512),18.333333333333332,False
15102,7677094084,51.2318154,6.8085371,4,crossing,,POINT (6.8085371 51.2318154),18.333333333333332,False
8205,2056233475,51.2013323,6.766051,1,,,POINT (6.766051 51.2013323),7.333333333333333,True
5045,1345666066,51.2034023,6.8185631,1,,,POINT (6.8185631 51.2034023),41.0,False
3966,669093998,51.2128463,6.8027886,3,,,POINT (6.8027886 51.2128463),13.666666666666666,True
15816,7898746788,51.2049717,6.7864541,3,,,POINT (6.7864541 51.2049717),0.3333333333333333,True
10081,3199682791,51.2149008,6.8029754,3,,,POINT (6.8029754 51.2149008),15.666666666666666,False
30,25908484,51.2437137,6.7421145,3,,,POINT (6.7421145 51.2437137),39.0,False
16328,8863223331,51.2167084,6.770394,3,,,POINT (6.770394 51.2167084),3.3333333333333335,True
14380,6531661310,51.2377624,6.7555607,1,,,POINT (6.7555607 51.2377624),29.666666666666668,False
11670,3599411275,51.2137573,6.7826485,1,,,POINT (6.7826485 51.2137573),0.6666666666666666,True
1862,274224799,51.2012247,6.8008075,3,,,POINT (6.8008075 51.2012247),13.333333333333334,True
4210,851585840,51.2166739,6.8062963,3,,,POINT (6.8062963 51.2166739),19.0,False
6175,1561646827,51.219062,6.7682804,4,crossing,,POINT (6.7682804 51.219062),4.333333333333333,True
5595,1524380317,51.2382734,6.7551279,1,,,POINT (6.7551279 51.2382734),30.0,False
5031,1345647240,51.2036207,6.8190778,4,,,POINT (6.8190778 51.2036207),41.0,False
13703,5488714776,51.2386797,6.8169471,3,,,POINT (6.8169471 51.2386797),35.0,False
16102,8503196429,51.2255637,6.7770093,3,,,POINT (6.7770093 51.2255637),2.6666666666666665,True
7398,1640698335,51.2261322,6.7518445,3,,,POINT (6.7518445 51.2261322),27.666666666666668,False
8290,2095490057,51.2175433,6.7478746,3,,,POINT (6.7478746 51.2175433),43.666666666666664,False
58,26852316,51.2279718,6.7519037,3,,,POINT (6.7519037 51.2279718),25.0,False
12867,4560831725,51.2397212,6.7441335,3,,,POINT (6.7441335 51.2397212),36.0,False
7712,1845809113,51.2269606,6.805957,3,,,POINT (6.805957 51.2269606),17.0,False
3806,635872581,51.2125461,6.7936147,3,,,POINT (6.7936147 51.2125461),3.3333333333333335,True
11917,3789798328,51.2311901,6.7984129,1,,,POINT (6.7984129 51.2311901),13.333333333333334,True
1816,273120635,51.2416457,6.7733346,3,,,POINT (6.7733346 51.2416457),3.0,True
4306,938550135,51.2029833,6.7950767,3,,,POINT (6.7950767 51.2029833),6.333333333333333,True
12047,3890418966,51.2195338,6.8035338,3,,,POINT (6.8035338 51.2195338),16.333333333333332,False
14452,6827879576,51.2298121,6.8180956,3,,,POINT (6.8180956 51.2298121),34.0,False
1091,253872381,51.2081651,6.7608399,3,,,POINT (6.7608399 51.2081651),11.666666666666666,True
9941,3172045307,51.2237304,6.795554,1,,,POINT (6.795554 51.2237304),7.0,True
12156,4033350678,51.2284402,6.7914236,4,crossing,,POINT (6.7914236 51.2284402),2.0,True
700,247920699,51.2270887,6.7467565,3,,,POINT (6.7467565 51.2270887),32.0,False
7746,1851627769,51.2068985,6.7588105,3,,,POINT (6.7588105 51.2068985),13.333333333333334,True
15869,8062157516,51.2132348,6.8063804,3,,,POINT (6.8063804 51.2132348),18.0,False
11592,3578144496,51.2244266,6.7815477,1,,,POINT (6.7815477 51.2244266),0.0,True
13524,5375344559,51.2186155,6.8065665,1,,,POINT (6.8065665 51.2186155),19.333333333333332,False
15701,7896810124,51.2023456,6.7905251,1,,,POINT (6.7905251 51.2023456),1.0,True
10914,3387446956,51.2038796,6.7402077,1,,,POINT (6.7402077 51.2038796),33.666666666666664,False
2232,299161522,51.2306796,6.7402229,3,,,POINT (6.7402229 51.2306796),30.333333333333332,False
9800,3117197899,51.2383486,6.7338269,1,,,POINT (6.7338269 51.2383486),45.666666666666664,False
12853,4560831656,51.2353502,6.7517233,3,,,POINT (6.7517233 51.2353502),26.0,False
12022,3813202971,51.2112024,6.7827261,1,,,POINT (6.7827261 51.2112024),0.6666666666666666,True
12678,4416449044,51.2298838,6.8081311,3,,,POINT (6.8081311 51.2298838),23.333333333333332,False
617,241783380,51.2180172,6.8048963,4,,,POINT (6.8048963 51.2180172),17.0,False
12445,4246141853,51.2256452,6.7770856,3,,,POINT (6.7770856 51.2256452),2.0,True
7393,1640318613,51.2274742,6.7719991,3,,,POINT (6.7719991 51.2274742),1.6666666666666667,True
7572,1741795572,51.2293953,6.8102899,3,,,POINT (6.8102899 51.2293953),26.0,False
11203,3447019601,51.2094815,6.7939715,3,,,POINT (6.7939715 51.2094815),8.333333333333334,True
11841,3779900627,51.203928,6.8171655,3,,,POINT (6.8171655 51.203928),38.666666666666664,False
7679,1802179617,51.2357234,6.7848723,1,,,POINT (6.7848723 51.2357234),1.6666666666666667,True
1051,253802108,51.2069772,6.7571795,4,,,POINT (6.7571795 51.2069772),14.333333333333334,True
8936,2388480248,51.2197277,6.7955414,1,,,POINT (6.7955414 51.2197277),7.333333333333333,True
4857,1258100936,51.2339764,6.7727909,3,,,POINT (6.7727909 51.2339764),1.0,True
14926,7579753639,51.2002369,6.7623908,3,,,POINT (6.7623908 51.2002369),9.333333333333334,True
6232,1562722125,51.2177146,6.8134103,3,,,POINT (6.8134103 51.2177146),,False
13526,5375445408,51.2346724,6.7832636,3,,,POINT (6.7832636 51.2346724),,False
6095,1560033039,51.2411295,6.7408956,4,crossing,,POINT (6.7408956 51.2411295),,False
12672,4406641718,51.2225504,6.7715452,3,,,POINT (6.7715452 51.2225504),,False
8258,2088374721,51.2067575,6.8082661,1,,,POINT (6.8082661 51.2067575),,False
4277,938545680,51.200988,6.7954416,4,,,POINT (6.7954416 51.200988),,False
8100,2035300345,51.2353906,6.8155272,3,,,POINT (6.8155272 51.2353906),,False
8668,2293539763,51.2016776,6.8085312,3,,,POINT (6.8085312 51.2016776),,False
609,241783355,51.2167148,6.804317,4,crossing,,POINT (6.804317 51.2167148),,False
7182,1608208713,51.2305726,6.7854284,3,,,POINT (6.7854284 51.2305726),,False
9510,2788342203,51.2363778,6.7715254,3,,,POINT (6.7715254 51.2363778),,False
3382,534763742,51.2463413,6.7361124,3,,,POINT (6.7361124 51.2463413),,False
5306,1378781703,51.2216375,6.8021529,3,,,POINT (6.8021529 51.2216375),,False
6970,1599930953,51.2437095,6.8169349,4,,,POINT (6.8169349 51.2437095),,False
10741,3299326631,51.2227813,6.784568,1,,,POINT (6.784568 51.2227813),,False
5103,1346176402,51.2453324,6.8155351,3,,,POINT (6.8155351 51.2453324),,False
5549,1519303528,51.2410157,6.7497362,3,,,POINT (6.7497362 51.2410157),,False
11213,3447019654,51.2106088,6.7989092,3,,,POINT (6.7989092 51.2106088),,False
5437,1508691723,51.231622,6.7626692,1,,,POINT (6.7626692 51.231622),,False
7905,1985073677,51.2282194,6.8042515,3,,,POINT (6.8042515 51.2282194),,False
674,246702094,51.2059222,6.7402268,3,,,POINT (6.7402268 51.2059222),,False
8381,2192664584,51.2300064,6.8097845,3,,,POINT (6.8097845 51.2300064),,False
15407,7728405042,51.218695,6.7960908,3,,,POINT (6.7960908 51.218695),,False
15353,7725269063,51.2358815,6.7867909,3,,,POINT (6.7867909 51.2358815),,False
5815,1549349591,51.2336405,6.735305,1,,,POINT (6.735305 51.2336405),,False
9031,2389262018,51.2148281,6.7875051,4,crossing,,POINT (6.7875051 51.2148281),,False
12395,4233983717,51.2137725,6.7753442,3,,,POINT (6.7753442 51.2137725),,False
10421,3241322924,51.2002796,6.7980007,4,,,POINT (6.7980007 51.2002796),,False
3035,472075879,51.2304054,6.7809885,4,crossing,,POINT (6.7809885 51.2304054),,False
1749,269954474,51.2334595,6.8111359,3,,,POINT (6.8111359 51.2334595),,False
162,29363021,51.2404144,6.7493022,1,turning_circle,,POINT (6.7493022 51.2404144),,False
15661,7832241033,51.2116487,6.7561321,3,,,POINT (6.7561321 51.2116487),,False
6599,1584199101,51.2450378,6.7852897,3,,,POINT (6.7852897 51.2450378),,False
5745,1546359615,51.2356568,6.7475903,1,,,POINT (6.7475903 51.2356568),,False
6534,1583723145,51.2266977,6.7936205,3,,,POINT (6.7936205 51.2266977),,False
6092,1560026602,51.2426064,6.7505316,3,,,POINT (6.7505316 51.2426064),,False
10937,3392964634,51.2265866,6.7772332,3,,,POINT (6.7772332 51.2265866),,False
3645,576520375,51.211004,6.7946143,1,,,POINT (6.7946143 51.211004),,False
12238,4130452033,51.2289381,6.7935097,3,,,POINT (6.7935097 51.2289381),,False
11400,3501695035,51.2380374,6.7353692,3,,,POINT (6.7353692 51.2380374),,False
13943,5695356315,51.2345963,6.8182747,3,,,POINT (6.8182747 51.2345963),,False
10658,3271250263,51.2073743,6.760101,3,,,POINT (6.760101 51.2073743),,False
8167,2055992685,51.2029554,6.764805,3,,,POINT (6.764805 51.2029554),,False
9238,2445629781,51.2199549,6.8086195,4,,,POINT (6.8086195 51.2199549),,False
3711,592632778,51.2218044,6.7692997,3,turning_circle,,POINT (6.7692997 51.2218044),,False
11200,3447018892,51.2094214,6.799784,3,,,POINT (6.799784 51.2094214),,False
10248,3217878433,51.2026539,6.8076877,3,,,POINT (6.8076877 51.2026539),,False
4394,938652907,51.1997838,6.7983669,4,,,POINT (6.7983669 51.1997838),,False
1117,253874252,51.2165325,6.763249,3,,,POINT (6.763249 51.2165325),,False
6186,1562215444,51.2304974,6.7632337,3,,,POINT (6.7632337 51.2304974),,False
11971,3796195921,51.2430843,6.7947761,1,,,POINT (6.7947761 51.2430843),,False
16124,8571649901,51.226398,6.7825983,4,,,POINT (6.7825983 51.226398),,False
1977,278209486,51.2396311,6.7708737,3,,,POINT (6.7708737 51.2396311),,False
7407,1641012129,51.2089648,6.7773257,3,,,POINT (6.7773257 51.2089648),,False
9006,2388565605,51.2195641,6.7939919,3,,,POINT (6.7939919 51.2195641),,False
14238,6172835314,51.2201537,6.8140619,3,,,POINT (6.8140619 51.2201537),,False
14255,6172835333,51.2190732,6.8164544,1,,,POINT (6.8164544 51.2190732),,False
6591,1583953120,51.2455606,6.7866307,3,,,POINT (6.7866307 51.2455606),,False
6007,1558645943,51.23918,6.742836,3,,,POINT (6.742836 51.23918),,False
12897,4570214279,51.2274955,6.77957,3,,,POINT (6.77957 51.2274955),,False
9977,3180994695,51.2196033,6.7819171,1,,,POINT (6.7819171 51.2196033),,False
11414,3505920391,51.2111865,6.7894944,3,,,POINT (6.7894944 51.2111865),,False
6455,1577269959,51.2252476,6.7711852,1,,,POINT (6.7711852 51.2252476),,False
7616,1742848911,51.2181257,6.7819741,3,,,POINT (6.7819741 51.2181257),,False
9778,3084552967,51.2130013,6.7898881,3,,,POINT (6.7898881 51.2130013),,False
2203,288940412,51.2199912,6.7888507,3,,,POINT (6.7888507 51.2199912),,False
2804,385145975,51.2125851,6.7474144,3,,,POINT (6.7474144 51.2125851),,False
1664,267884929,51.241555,6.8101077,4,,,POINT (6.8101077 51.241555),,False
